,Date,news
3774,02-11-2020,First monthly fall in Punjab Covid cases since start of pandemic
3775,02-11-2020,Prop tax settlement scheme nets GHMC increased revenue amid pandemic
3776,02-11-2020,Telangana registers 5% growth in GST since pandemic
3777,02-11-2020,West Bengal bucks national school dropout trend during pandemic
3778,01-11-2020,Ahmedabad: Pandemic takes glitter off corporate gifting this Diwali
3779,01-11-2020,Pandemic hurting Gujarat's chess queens’ progress
3780,01-11-2020,Migrant crisis during lockdown dominates JMM’s Dumka campaign
3781,01-11-2020,"Pandemic rages, but healthcare still missing from poll promises"
3782,31-12-2020,"Bihar: Lockdown trauma, lack of work haunt migrants"
3783,31-12-2020,"When Bihar lost two stalwarts, held first election amid pandemic"
3784,31-12-2020,"'Books to tea, lockdown gave me time to pursue my hobbies'"
3785,31-12-2020,Delhi: 35-year-old man killed by friend over lockdown loan
3786,31-12-2020,Cleanest in 3 yrs: Delhi had 192 ‘good air’ days due to lockdown
3787,31-12-2020,"Awkward conversations, dodgy video calls and odd requests: Life of a single guy on a dating app during the pandemic"
3788,31-12-2020,Maharashtra extends lockdown restrictions till January 31
3789,31-12-2020,"Pandemic hits NCR realty sector, housing sales fall by 51%: Survey"
3790,30-12-2020,#Surviving2020: How the pandemic helped this city restaurateur turn his biz around
3791,30-12-2020,AirAsia to sell 33% in local JV to partner Tata
3792,30-12-2020,"Finance, IT stocks take sensex to record levels"
3793,30-12-2020,Congress forms panel to mark 50 yrs of ’71 war
3794,30-12-2020,In no man’s land: War hero’s grave in disrepair
3795,30-12-2020,Pandemic plays party pooper at Pushkar-Ajmer
3796,30-12-2020,Pandemic hard brakes auto demand in Gujarat
3797,29-12-2020,Going out on New Year’s Eve? Party safely & responsibly amid pandemic
3798,29-12-2020,Going out on New Year’s Eve? Party safely & responsibly amid pandemic
3799,29-12-2020,RBI deputy guv argues for 4% cap on inflation
3800,29-12-2020,Tata Trusts can enjoy tax exemption: ITAT
3801,29-12-2020,Sensex ends above 47k pts for 1st time
3802,29-12-2020,Pandemic affected mental health of youth more than seniors: Expert
3803,29-12-2020,Furry friends help beat pandemic blues
3804,28-12-2020,Karnataka: Above-par turnout in rural areas amid pandemic fear surprises all
3805,28-12-2020,Kolkata filmmaker documents tales of changing psyche in pandemic world
3806,28-12-2020,Bihar: When pandemic failed to put brakes on railway projects
3807,28-12-2020,Bihar to get Digital India Awards for steps taken during lockdown
3808,28-12-2020,"Pupils take to interactive, 3D STEM toys as pandemic confines them indoors"
3809,28-12-2020,Kolkata film-maker documents tales of changing psyche in pandemic world
3810,28-12-2020,Madurai: Seven-year-old boy’s paintings during lockdown sold to fund child’s education
3811,28-12-2020,Bokaro Steel Plant-dependent MSMEs fail to tide over lockdown lull
3812,28-12-2020,"Trump signs pandemic aid and spending bill, averting government shutdown"
3813,26-12-2020,"#2020Learnings: From gardening to cooking, TV celebs picked up new skills amid the pandemic"
3814,26-12-2020,"On special day, Kolkata churches ask people to love and share to get past pandemic"
3815,26-12-2020,War veteran farmers enter Delhi agitation
3816,26-12-2020,Pandemic fails to quell joy of Christmas across districts
3817,26-12-2020,"Pandemic tries to dampen Christmas spirit, but fails"
3818,26-12-2020,Karnataka: Teams tackle growing tuberculosis cases during pandemic
3819,26-12-2020,Bengal bags Rs 7kcr biz proposals in pandemic yr
3820,26-12-2020,"Migrants to key goods, how railways met lockdown challenge"
3821,25-12-2020,Look how Santa is spreading cheer in pandemic times
3822,25-12-2020,Kolkata: CESC to bill lockdown arrears in 10 parts
3823,25-12-2020,Hyderabad’s oldest choir keeps spirit of Christmas alive amid pandemic
3824,25-12-2020,"Pandemic fails to defeat festive spirit, churches invoke Christ in troubled times"
3825,25-12-2020,Saving data crucial in pandemic times
3826,25-12-2020,Delhi: Financial frauds peaked during lockdown
3827,25-12-2020,Pandemic worry prompts many to ready wills
3828,25-12-2020,Pandemic on wane? 7-day average of daily Covid cases falls below 25k
3829,24-12-2020,Kolkata churches stay away from decoration in pandemic year
3830,24-12-2020,"No road tax for lockdown period, ordinance notified"
3831,24-12-2020,Pandemic push to domestic tourism as Bengal gives in to intra-state wanderlust
3832,24-12-2020,773 startups begin operations in UP despite lockdown
3833,24-12-2020,773 startups begin operations in UP despite lockdown
3834,23-12-2020,Sensex regains 46k in pullback rally
3835,23-12-2020,Waive road tax for lockdown period: AAP
3836,23-12-2020,"Peaceful war camp, with own guard"
3837,23-12-2020,Pandemic takes toll on Xmas carol rounds
3838,23-12-2020,Pandemic pushes sales of 1 crore health covers
3839,22-12-2020,Rishi begins shooting for his first film since the pandemic
3840,22-12-2020,"Virus variant: Sensex tanks 1,407 points"
3841,22-12-2020,Surat DCT performs well despite lockdown
3842,22-12-2020,Mumbai: 17% work on coastal road done during lockdown
3843,22-12-2020,Andrabi to be tried for waging war against nation
3844,21-12-2020,Bollywood celebrities share love and pawsitivity during the pandemic
3845,21-12-2020,"#Surviving2020: From a glam job to her dream venture: she fought pandemic blues, and how!"
3846,21-12-2020,BJP seeks to end war of words with AIADMK
3847,21-12-2020,"Pandemic propels cycling boom, but it’s become hard to find bikes"
3848,21-12-2020,China tensions trip General Motors unit sale
3849,21-12-2020,AirAsia to own only 13% in Tata JV
3850,20-12-2020,Uttar Pradesh ranks highest in digital transactions during pandemic
3851,20-12-2020,Pandemic eclipses NBRI flower show’s spectacle
3852,20-12-2020,"Covid-19, lockdown overshadowed development work"
3853,20-12-2020,Pandemic gives fuel saving breather to Andhra Pradesh transport corporation
3854,20-12-2020,Kolkata: Patient count up by 90% as PM2.5 level rises 13 times since lockdown
3855,20-12-2020,"Covid, lockdown & WFH have little impact on accidents in Telangana"
3856,19-12-2020,College Street turns over a new leaf post Amphan and lockdown lessons
3857,19-12-2020,Sensex hits 47k for 1st time as eco hobbles to recovery
3858,19-12-2020,"Rajnath Singh opens Military Lit Fest, recalls 1971 war"
3859,19-12-2020,"Victory torch reaches Dehradun, war heroes, 'veer naris' felicitated"
3860,19-12-2020,Mohali school named after 1971 war hero
3861,19-12-2020,Hyderabad churches tweak plans in shadow of pandemic
3862,19-12-2020,"Lessons of 1971 war should be kept in mind whiledealing with northern borders, says IMA commandant"
3863,19-12-2020,"Lockdown extended, cinemas & coaching centres to remain shut"
3864,19-12-2020,Suicides in Mumbai down by 14% this year despite lockdown
3865,18-12-2020,Sensex nears 47k on record buying by foreign investors
3866,18-12-2020,Brazil’s bus co Marcopolo exits Tata JV
3867,18-12-2020,Did lockdown make city safer for women?
3868,18-12-2020,"Kolkata: Man comes back after nine-month lockdown break, finds shop burgled"
3869,18-12-2020,Rajasthan: Online lok adalats resolve 83k cases in pandemic
3870,18-12-2020,Dip in property registrations during pandemic hit Telangana’s revenue hard
3871,17-12-2020,Vasu Dixit's upcoming track is about positivity in the time of the pandemic
3872,17-12-2020,"Sensex nears record high of 47,000 pts"
3873,17-12-2020,ART centre saw HIV+ migrants register during lockdown
3874,17-12-2020,Celebrations mark 50th year of 1971 Indo-Pak war at Longewala
3875,17-12-2020,Bhopal’s silent Santas bring cheer to the needy amid pandemic
3876,17-12-2020,"Pune: Early finish, restricted attendance at ‘midnight’ mass in pandemic year"
3877,17-12-2020,Tata golf tourney to begin amid Covid norms
3878,16-12-2020,Zenoti 9th co to hit $1bn valuation amid pandemic
3879,16-12-2020,"Maharashtra: Jalna, Dhule, Washim witnessed more fatal road crashes in pandemic year than 2019"
3880,16-12-2020,UP: Tug of war in BJP over mahila morcha chief post
3881,16-12-2020,15 startups to work on solutions for tackling pandemic challenges
3882,15-12-2020,Victory beats go missing as police enforce pandemic norms
3883,15-12-2020,Victory beats go missing as police enforce pandemic norms
3884,15-12-2020,Blame it on the pandemic
3885,15-12-2020,Tribute paid to martyr who sacrificed life during 1971 Indo-Pak war
3886,15-12-2020,Jaisalmer: 180-km baton relay race in honour of 1971 war veterans
3887,14-12-2020,Santhanam’s next to be shot in live locations during the pandemic
3888,14-12-2020,Revenue slash due to pandemic curbs development activities at zoo by 60%
3889,14-12-2020,Pune: Pandemic delays new poll rules for housing societies
3890,14-12-2020,"Pandemic rate touches plateau, Covid graph tapers to July tally"
3891,14-12-2020,Pandemic stalls major infrastructure projects in Calangute belt
3892,14-12-2020,"In pandemic year, NREGS trends show new normal"
3893,13-12-2020,BSF felicitates 1971 war veterans
3894,13-12-2020,Weddings a costly affair during pandemic
3895,12-12-2020,Getting hitched in times of pandemic
3896,12-12-2020,"#WeddingShopping: Designers, retailers offer private fitting sessions to brides-to-be in the pandemic"
3897,12-12-2020,Pandemic claimed lives of 97 MSRTC employees
3898,12-12-2020,Rs 2.41 crore/month: Kochi Metro’s lockdown revenue
3899,12-12-2020,Bhushan Patil: I had four releases this year and all of them got delayed due to the pandemic
3900,11-12-2020,Tata Sons reject Shapoorji Pallonji's share-swap offer
3901,11-12-2020,Dumka gang-rape sparks BJP-RJD war of words
3902,11-12-2020,Pune: Salesman held for extortion bid during lockdown
3903,10-12-2020,Requests for grooming services for men go up amid the pandemic
3904,10-12-2020,Pranitaa Pandit: It was scary to give birth in the lockdown
3905,10-12-2020,Solo travel picks up pace amid pandemic
3906,10-12-2020,Coal war to play pivotal part in Salcete and Mormugao’s zilla election result
3907,10-12-2020,Sensex races past 46k on back of foreign funds
3908,09-12-2020,Pandemic reduced pesky calls: Survey
3909,09-12-2020,Tractor sales overtake automobile numbers in Gujarat
3910,09-12-2020,Indian tech cos attracted $38 bn amid pandemic
3911,09-12-2020,Bengaluru's bus priority lane on Outer Ring Road hits pandemic hurdle
3912,08-12-2020,"Sensex, Nifty scale new high"
3913,08-12-2020,Tata chairman Chandra buys group cos’ stocks
3914,08-12-2020,Matrimony fraud as lockdown timepass lands ‘groom’ in cop net
3915,08-12-2020,Rajasthan anganwadi centres added 8 lakh beneficiaries during pandemic
3916,08-12-2020,Biden builds his health team to fight the raging pandemic
3917,06-12-2020,Mass loan mela to ease street vendors out of lockdown lull
3918,06-12-2020,More Mumbaikars taking flu shot this year with fear of pandemic
3919,06-12-2020,Sardar Patel’s war on Ahmedabad plague first propped him as able leader
3920,05-12-2020,Residents' war over parking with BMC intensifies
3921,05-12-2020,Sensex breaches 45k for 1st time on foreign fund flows
3922,05-12-2020,"Poll mark error triggers turf war between SEC, Telangana high court"
3923,05-12-2020,"Smaller hotels feel pandemic pinch, may not open doors"
3924,04-12-2020,PCMC: IIlegal building workup during lockdown
3925,04-12-2020,Demand for special allowance for civic staff who worked during lockdown
3926,04-12-2020,Govt to Delhi HC: Rs 45 crore Covid-19 fine not being used in pandemic fight
3927,04-12-2020,"As 49th anniv of 1971 war approaches, families of 54 Indian soldiers captured by Pak still hopeful of seeing them again"
3928,04-12-2020,Vizianagaram's historic locales await tourists as footfall dips amid pandemic curbs
3929,04-12-2020,Didi: Focus on inclusive growth amid pandemic
3930,03-12-2020,BSEB postpones ‘Medha Diwas’ event in view of Covid pandemic
3931,03-12-2020,Lucknow civic body bonds listed on BSE
3932,03-12-2020,"Yogi Adityanath first UP CM to strike BSE gong, says Ghaziabad civic bond next on listing"
3933,03-12-2020,"Pandemic lingers: Stress, anger build"
3934,03-12-2020,Pvt schools help students cope with lockdown blues
3935,03-12-2020,Amid pandemic unprepared JMC faces swachhta challenge
3936,03-12-2020,Pandemic turns clock back for spl children
3937,03-12-2020,Unicef: Hygiene matters in times of pandemic
3938,03-12-2020,"As pandemic continues to cast shadow, St Francis Xavier feast to be subdued"
3939,02-12-2020,"IOC, HPCL in octane war with super petrol for premium cars, bikes"
3940,02-12-2020,More people are adopting furry companions amid the pandemic
3941,02-12-2020,"Pandemic e-tail push creates 3 lakh delivery, supply chain jobs"
3942,02-12-2020,"Sensex jumps 506 points to new closing high of 44,655"
3943,02-12-2020,Lockdown brings light into lives of jobless couple
3944,02-12-2020,No Ramganj type lockdown planned in Jaipur: Collector
3945,02-12-2020,CM Yogi Adityanath to attend historic listing of LMC bond at BSE
3946,02-12-2020,"Dumped by owner during lockdown & adopted by PAC, dog who found mention in PM’s ‘Mann Ki Baat’ dies young, buried with full honours"
3947,01-12-2020,"Covid pandemic cuts access to drugs, hits HIV treatment in Central India"
3948,01-12-2020,Army’s cyclothon to celebrate 1971 war win reaches Munabao
3949,01-12-2020,"Fashion student in Tirupur gets crafty, beats lockdown blues"
